trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0890,boundary,20260817,48.51764921416634,1879.1303062899874,0.054027754968709596,0.3538781917619556,0.01688367342772175,0.18618052412412883,0.038657451117912245,21.63339082024477,54.17087156416895,0.6311092241712006,False,,False,completed_normally,2001,20.0,0,
traj_0891,stall,20260817,55.24465741733252,1018.8398632125011,0.0334787624822432,0.405082367119378,0.010462113275701,0.03431147450130638,-0.2491223495452013,54.70856946521458,57.213878695909685,0.7878987826541821,False,,True,validity_envelope_gamma_exceeded,691,6.9,0,
traj_0892,normal,20260817,34.653599421508474,903.5579884397102,0.13749278739608348,0.3287283649427844,0.04296649606127609,0.14502225119830908,0.11765832331113454,33.0364156027917,37.365912581406604,0.07015584961301088,False,,False,completed_normally,2001,20.0,0,
traj_0893,normal,20260817,58.19403981040538,1413.996215376214,0.02659451519173608,0.4330465781086965,0.008310785997417526,0.04084347287161794,0.02659451519173608,53.02073744378587,58.19403981041089,0.08738004127469966,False,,False,completed_normally,2001,20.0,0,
traj_0894,boundary,20260817,73.01863274013009,1351.480912103109,0.003561223403245337,0.6150322525765551,0.001112882313514168,0.12123867959035439,0.003561223403245337,53.573248154438964,73.01863274013309,0.78657756943834,False,,True,validity_envelope_gamma_exceeded,774,7.73,0,
traj_0895,normal,20260817,37.786263466234885,538.9322165126354,0.11104588865384635,0.32119608736268773,0.034701840204326984,0.119597458729469,0.068858660549502,35.42126637014473,43.196983894212785,0.12395280625131339,False,,False,completed_normally,2001,20.0,0,
traj_0896,normal,20260817,50.559541804658544,598.0366846867339,0.0469375631984488,0.3674038296789973,0.01466798849951525,0.04764478692733777,0.046068020754367674,50.1883184524467,51.01292241176598,0.007863374755381685,False,,False,completed_normally,2001,20.0,0,
traj_0897,stall,20260817,34.54742895440014,703.4548438469831,0.13850235302252267,0.32917319195023836,0.043281985319538335,1.28840214969442,0.07126842517186055,25.594024884252836,54.23268939716884,0.5598194208209455,True,2.5,False,completed_normally,2001,20.0,0,
traj_0898,stall,20260817,70.65454033478255,547.2314382032398,0.006299343704508685,0.5817951521463722,0.001968544907658964,0.006299343704508685,-0.26901951852220385,70.64843565887558,71.29529170002878,0.7896834402426082,False,,True,validity_envelope_gamma_exceeded,255,2.54,0,
traj_0899,stall,20260817,61.268236041972315,1120.0354477652422,0.02043605846223986,0.46534338296459515,0.006386268269449957,0.020436058462420904,-0.29313513663951096,61.268236041972315,62.56076859557173,0.7910532625980338,True,6.58,True,validity_envelope_gamma_exceeded,684,6.83,0,
